RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
55;81350.71356812688;2.3855050710939607E8;6403.049889269964;1493461.3812202346;3930.3230593650237;597527.8516841476;1155.6713846133307;61667.47200872055;898.1509504124715;55207.227341986465;333.1763389757949;12816.75099084136;85.7281559033439;607.9350920966654
56;81350.44352783365;2.3853673077878645E8;6402.005942691061;1490543.1403843975;3940.5648526241807;604129.7867880185;1142.6511133245267;66529.1175832081;902.9742506781181;56060.50414953194;329.9576411044734;12346.843092718467;85.85808495976225;584.3069106457779
57;81348.39000885736;2.3852016807686564E8;6401.27238404689;1490408.3356300197;3943.3475705823284;606188.4215283805;1141.081136270922;65369.31062022497;906.0814301895796;55957.49733737094;325.64809918958787;12612.150377533253;85.1141478144721;584.275314262387
58;81349.70223100834;2.3849862285014465E8;6401.468451860096;1490152.0122641244;3963.133859409778;635492.4390859733;1129.6008188502944;67978.03823075921;904.8893234499116;54189.114586417025;318.137618539576;15413.27071689292;85.70683161053651;589.6918453214909
59;81353.2328217147;2.3851389706079894E8;6399.679653013856;1488654.0194720447;3951.5473792382063;634947.7255455555;1132.843729775311;65692.52862154096;909.6507787370522;55635.61660615423;319.89957804793806;15119.723756388026;85.73818721534909;569.3323962653898
60;81346.17092312126;2.384544972388187E8;6399.252937200244;1490114.3416698086;3952.318750210673;634732.0258936144;1131.6249078197125;62302.203303567076;905.896934156756;55790.913456554896;323.7663833480424;15927.08857024843;85.64596166506047;544.8377044845448
61;81344.89901355193;2.3846328779102284E8;6400.93759645055;1490965.8751330574;3948.5930796931225;628690.9938835056;1128.1515423513433;61568.01218260189;913.763595690903;59719.23817965722;325.163089322966;15537.840148034915;85.26628939221578;530.5459491417555
62;81342.93012747692;2.3842197927275613E8;6400.213545072654;1490999.0082912303;3941.5765612028677;631421.1913448179;1133.9338804396264;62405.129040669846;913.4403571314998;58631.0273649472;326.1336402914038;14847.504980113823;85.12910600725594;525.3044506006011
63;81344.89086606489;2.3842184008042464E8;6404.82726783463;1494874.4767560298;3958.673133545752;654289.2545785755;1129.404040203621;60855.94856062417;912.5503733344503;57995.90949296949;319.9457460340953;16271.872915693286;84.25397471671164;534.878161430277
64;81349.76072150863;2.3843789937074444E8;6403.167889740398;1491967.1441074852;3954.937492814957;647061.5820777707;1128.2347821095902;59675.25479918241;913.9032847663191;57692.593064834364;321.54660679040137;16047.951820184166;84.54572325913081;537.8633203763845
65;81348.29556500383;2.384395549202527E8;6409.135204997023;1496162.7010241204;3960.963903781295;648016.1425097237;1132.355836950949;58458.66027592937;915.5291313765424;57776.383234692024;316.0935644138814;16615.165721947556;84.1927684743562;525.1161851398078
66;81342.8779324542;2.3839092750796735E8;6410.370957664497;1497680.8603834752;3962.9092260885404;648262.1522391959;1133.4437475778504;57361.08284780223;913.0084213480224;57332.73236724359;316.15045036011685;16103.92122752827;84.85911228996777;528.0536722069055
67;81340.44149043338;2.383775242716344E8;6410.482262741772;1494821.4250479406;3966.887425768714;647872.6514921191;1127.8397088435163;58220.05288622321;910.185936813769;57188.39878920035;320.7517336248189;17212.80915454005;84.81745769095393;510.5722017166334
68;81345.62744743773;2.38421483397798E8;6409.155429938614;1497796.1307101357;3965.8792963076858;649567.1626003021;1127.3087535026866;56750.944529169006;911.0942318258336;56712.49886703842;319.2954804144578;16987.5786745396;85.57766788795044;540.5170297465652
69;81345.3396746969;2.3840195353697816E8;6410.705419414767;1496439.9031453668;3971.822573718367;652885.3728335778;1125.0277030626619;56239.07367484117;913.263724721851;56644.47720085988;315.2378741273953;17423.64243995298;85.35354378449146;531.9375592910799
70;81346.30915900542;2.3841076287395537E8;6414.280676734243;1497619.4420298056;3983.1827506126706;657910.9177701233;1118.4231199104959;58208.060740642795;913.6247021217337;56024.03578070089;314.0126687874932;17053.145941154904;85.0374353018502;523.5227809324444
71;81344.75336147258;2.38400528779252E8;6414.552036657042;1499112.3284041083;3990.088714417932;660470.0508564021;1111.9287639766599;58501.039144370836;917.0444699049801;56339.8851492631;310.73264902430725;17285.05757807316;84.75743933316306;507.3534076222696
72;81346.94558159316;2.3840794098721418E8;6417.449313824952;1501575.6378817044;3986.108839684101;659916.850279598;1117.7498995781057;59129.42451059725;914.9735625753317;55386.06693465898;313.7235728053995;17303.968316300678;84.89343918201335;497.6915124171855
73;81351.72859279033;2.384487619906461E8;6415.465128500803;1503041.1151608562;3984.322669234165;658497.6403007472;1121.8724773010806;59977.72469416318;908.8404176656055;56837.77946210973;315.28930535141785;16909.90744694868;85.14025894853474;483.7071842024498
74;81346.88799481308;2.3842728681903547E8;6414.69273476722;1501900.082914459;3980.9004546201354;659190.7833942339;1124.0103432449205;59313.45443519713;906.9939832895352;56446.32344625394;316.88128152963014;16374.915652499902;85.90667208299902;522.993919689714
75;81346.78529550723;2.3841382006511822E8;6417.139577771996;1503185.6261879369;3980.9173970845018;656987.0465405729;1125.0642254637035;58757.420579468555;908.8907939395227;56218.416308744265;316.1901420964596;16083.119569171806;86.07701918780937;488.05413161929016
76;81343.53741718474;2.3839247101177284E8;6414.561572301578;1498833.0930823954;3972.765906804098;656637.0717061884;1127.686516763644;57010.914624013836;912.6216676500657;57159.43769191517;315.33389221259745;15565.375039113449;86.15358887117362;481.15425716374193
77;81340.9839536915;2.383991382892815E8;6413.347709896777;1500232.643937807;3972.6868802222157;656098.8753114247;1129.1079928149754;56537.40639480292;911.7508286843673;56624.442043300194;313.23191628814453;15711.424694760968;86.57009188707458;497.0880636400566
78;81337.83315232603;2.3839142817801908E8;6412.458930724329;1496368.8121654175;3975.1756440373742;652703.8233474927;1124.9193849072628;56654.304966658274;912.3282820230022;55861.77786620368;313.4932521570632;15407.911926518047;86.54236759962666;486.7700254098611
79;81338.81564289563;2.3837841160730886E8;6414.998453028781;1499924.155974542;3978.7320016898902;652034.077873842;1122.797618786113;55943.053351990595;913.7615617771621;55825.15176437702;312.76066707106554;15027.268845327897;86.94660370455134;498.2546495310098
80;81340.96264076026;2.3840827091950366E8;6418.1952833515315;1500807.815054881;3975.9685961545233;650257.8809981797;1124.8475416955182;55577.43877728666;921.1116804626652;60138.048588381695;309.08965416374963;15393.837691377908;87.17781087507512;500.7998670059517
81;81340.51482381849;2.3842320020247418E8;6416.098181451551;1501681.3571723101;3973.8240615799364;649695.93941396;1126.4683392221664;54788.86347255131;917.2025513659362;60910.464727862185;311.86014401271075;15711.52736814882;86.74308527080068;502.61429169913475
82;81339.94950883923;2.3842436302753893E8;6419.726819602205;1506007.6637528364;3976.0680064902663;650281.2474489706;1125.025712913472;54003.10744942573;916.5281202529104;60495.08533570542;315.5208053924587;16278.924762367707;86.58417455309761;499.0956966994897
83;81339.19779149657;2.383995853128958E8;6424.093517870449;1510076.297553492;3984.2343688228448;656173.9281760936;1124.846193821438;53402.688580254275;917.1493405625533;60020.17523813537;311.3867189030245;17000.34466260105;86.47689576058893;472.1220986986158
84;81336.33990786408;2.3838638074412787E8;6422.806377410504;1509430.6905128118;3990.238460782075;658204.22522707;1119.5408770170811;53770.324859694636;917.6408577610648;59293.42540688145;309.3764273382809;16994.520551048;86.00975451200263;476.8033402563715
85;81335.81575580905;2.3837954002844572E8;6426.357806686129;1512175.9137676759;3997.987294103632;664527.8069601023;1116.1948274413778;53745.9789711631;916.5650350629228;58658.21851922781;309.5695324217163;16814.012063095957;86.04111765648132;470.06828304432736
86;81338.16411692476;2.3839142852835757E8;6426.594931177244;1512185.4770624551;3996.931355017115;665256.8499172159;1113.7854714891655;52822.71280811083;917.8070790831506;58497.79627819687;311.41961232573914;16634.990180413326;86.6514132620752;501.55510801388704
87;81338.10015660858;2.3839520662531838E8;6429.934594643089;1516057.4993084113;4002.60706051805;668057.9098119135;1111.6046621369417;53061.39218300324;918.3030450810853;58283.2453185625;311.0081219590071;16404.58340515358;86.41170494800754;492.57547237302657
88;81336.22792375559;2.38396232766686E8;6428.522450412231;1512879.6585176834;4002.0239733190174;665146.499028759;1111.7728629759602;52730.46075226022;918.4250664896547;57955.68484032075;309.85213478004;16154.616476022376;86.44841284755995;483.5395331627477
89;81338.86666770451;2.3841804138674966E8;6432.662443253552;1516284.0392712706;4007.0130933256296;666850.9183194228;1112.0412859634664;51974.9001293789;921.7230441470498;58682.33222434746;305.4123781393545;17051.183883775746;86.47264167805318;469.7143712465031
90;81339.4010353794;2.3843862614720306E8;6433.0567809903605;1516537.9293711612;4006.2962639046723;667687.7436214302;1111.8561177761917;50386.31005112165;921.1587645912768;58403.2697852016;307.00831101621776;16380.405373114285;86.73732370200362;459.9551312176508
91;81339.02056875842;2.3844524874544632E8;6434.6512016140605;1516450.5172947112;4006.967376015014;663475.5896696599;1110.9530461572863;50062.35693408872;920.919287412983;57832.19545789709;308.8132125940524;16408.408060334426;86.99827943472671;441.39866163205164
92;81343.71978316028;2.384668455157932E8;6438.156295031048;1518874.856889898;4013.4536897673047;667799.3557177511;1107.1768755285186;50468.78133018426;921.7970506183827;57479.94502723584;308.66872753320854;16083.789428932556;87.05995158363504;439.9764650312059
93;81347.99888422883;2.3849666057463703E8;6436.408447498427;1517322.6898450523;4008.2630556890995;668021.4903332783;1109.9232628836123;49981.57799997374;921.9717447815146;57313.52538716742;308.8953741545844;15656.436001286096;87.35500998961822;443.086276072734
