TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88596.90484753127;85208.58614233557;4.7454988298417255E7;4.741086264464295E7;4.736971755295639E7;41145.091686561704;7199.603129330175;7069.303573350549;355673.51137747866;344845.0094523152;327663.0069807753;17182.00247153995;4659.63008310896;4582.245512787572;192793.6025628721;175510.0530136753;134631.16724942412;40878.88576425117;1164.9267507527468;1044.3934509253686;58944.69978302692;42552.12482971904;8256.920406865342;34295.2044228537;885.3334879119317;927.1735679316158;37529.826007126285;23424.634191635378;9807.499381482303;13617.134810153075;393.9987452628548;424.28351151756516;23165.448827708766;14069.642586106771;2094.227616936665;11975.414969170106;95.71406229365417;91.20753018843365;656.9565421313704;432.83123002327744;130.70025005019733;302.1309799730801
88567.9837661938;86026.15760264419;4.187903122648198E7;4.1862299543650605E7;4.1820672416349426E7;41627.12730117887;7202.711021444027;6957.926621834941;300636.58454319614;296149.0291477555;281945.8147854412;14203.214362314262;4683.99070730195;4777.556693775846;198042.53996486973;166398.92181606713;127381.35703026835;39017.56478579878;1158.3645715487908;991.919826479601;45606.03136821078;33817.91799487584;6375.061131680483;27442.856863195353;864.5151486438649;707.0813045335938;17113.468417587617;12948.46897215055;4510.6591093411125;8437.809862809438;405.45050429178895;386.9810619364096;16787.41796277908;8557.645357106345;1398.575765016632;7159.069592089713;90.39008965765534;94.38773510948903;809.3124374615178;495.0674711741876;159.63698735070233;335.43048382348525
88558.80887255451;85599.69376230352;3.7606011795944855E7;3.759077675907415E7;3.755587434311246E7;34902.41596169025;7233.922114406894;6884.610786225115;295834.69435336755;269932.598996909;254789.59340975943;15143.005587149528;4648.074260345545;4629.496851393664;210911.34496963833;140769.63647220115;109999.75860402764;30769.877868173528;1209.0649721099642;1005.6340370149044;63577.42819216457;32895.16618531869;6353.099220800288;26542.066964518403;884.4145248798192;725.8455972681538;16211.831716566872;13049.110819228868;4994.12262240073;8054.988196828139;399.61415943542363;435.2712985649227;25392.02604531438;10235.449185179219;1805.6734093385917;8429.775775840628;92.75419763615216;88.36300198346031;1103.238216880068;428.1470199294494;115.39143020234837;312.75558972710104
88573.1764010383;82025.47740897481;3.799831755204758E7;3.798891296963306E7;3.795728695706538E7;31626.012567676604;7231.691959965614;6620.927718162158;278911.35496467765;268704.55271472316;256181.3378364128;12523.214878310333;4659.1418771245035;4375.755416024236;138858.78676376035;135191.11882623238;106673.04178095938;28518.07704527302;1191.5934488966382;1019.3319276852325;51806.84954431094;27099.75587446627;7582.764764534979;19516.991109931292;881.6001619527761;709.4260644532966;15968.104763623778;12983.425181534669;5331.41889302973;7652.006288504939;401.40196932047513;427.8340371391822;24399.479212729704;8986.612710027031;2124.5504563463114;6862.0622536807205;97.95450267121211;88.58027286021685;490.86783823977254;371.1781750615575;102.38386662322205;268.79430843833546
88571.81336889464;81680.23253953368;3.0432636458975397E7;3.042234281897661E7;3.0388276762317657E7;34066.05665895343;7202.733647088079;6833.07926488986;233475.6836273896;223593.88944529847;209487.816617547;14106.072827751457;4638.110861834682;4450.694978061785;137871.72656141722;127558.04958214016;91370.72801858492;36187.32156355523;1190.7513596727447;975.285531090918;47548.72118740094;36277.612014520135;5486.642497969476;30790.96951655066;879.918998822123;1040.1512202511608;36033.6443967385;28286.050917622313;7700.257026559504;20585.793891062807;400.60186200298364;299.1110914012675;23976.632054888465;18247.078499796215;681.4305807390422;17565.647919057174;93.35056475554079;67.83644408471974;413.23157713585914;250.20386121326717;66.70479592176801;183.49906529149916
88557.19689159532;75798.85754200148;3.392091475013931E7;3.390300039015393E7;3.387307042796224E7;29929.962191686034;7210.213761364666;6218.429976057757;245986.37824405206;235192.5674485687;223177.3454423611;12015.222006207594;4641.862034736296;3793.770322757544;155724.84875056456;134290.1509792761;80575.47667403895;53714.674305237146;1204.7224021904117;1385.1616873935855;89977.08330654001;65771.9484906416;12923.98462418813;52847.96386645347;880.4445460604288;586.8267545025873;10584.212027535401;7836.375960845676;3014.671788219527;4821.704172626149;389.8617326005995;394.34073731572283;11170.671089769166;6566.408826114486;1413.2732615781463;5153.13556453634;93.3230457768787;58.33047408832343;422.10976338489127;179.0622628262974;31.81274566599441;147.249517160303
88568.26279914407;85909.47543448882;3.169793436347662E7;3.1682948106285304E7;3.164979805853643E7;33150.04774887487;7234.0499583041355;7056.352980280483;245201.2057899302;240705.246919205;225875.72566277566;14829.521256429347;4719.495612037644;4500.958473668086;145206.9874729394;122367.33264676863;82287.17759715393;40080.155049614696;1141.4453255667006;1079.6728233701726;68922.33770521844;37956.37279839388;5856.668704888855;32099.704093505025;869.3812674770885;962.1841769177785;26822.064803803434;24418.259233341363;9086.726672544879;15331.532560796482;408.00744903663644;432.0197870344957;23420.092486663198;16084.927565324457;1961.3657262501597;14123.561839074297;95.7203041860712;81.51771928995389;641.8422715763128;386.88375865075324;73.57414026940314;313.3096183813501
88578.11013132588;83062.6957946686;4.076945864460083E7;4.075813831856511E7;4.07192755904491E7;38862.72811600566;7204.544305348103;6828.310411625648;292197.9003187834;290053.27383272484;275222.0000607517;14831.273771973152;4672.175977379186;4247.6068369773475;165269.94684854368;147290.76519731863;112166.48722619118;35124.27797112746;1153.493369010803;1205.3685903425169;49074.2552688912;39318.43166034311;9019.388613024214;30299.04304731889;879.4241675024883;1012.4628589491591;34304.05956860562;29388.121232565434;8988.528685773295;20399.592546792137;402.8948761064905;268.6793470690685;22872.63550646251;18490.53059436982;655.4625153062285;17835.06807906359;96.55591534917042;94.19277828755556;637.3347677625615;419.9063737566754;105.36787573486225;314.53849802181315
88581.0463321288;88140.94372395676;4.589302717400401E7;4.587638035352934E7;4.583516125656862E7;41219.0969607234;7226.0189899404495;7329.726268997044;355556.8493221224;353552.04357254156;335122.8850879882;18429.158484553336;4681.113641217929;4392.5753271584845;195089.0690761338;157503.25989184016;108954.16533660382;48549.09455523633;1182.6292185224295;1660.8203977409808;98927.37562066974;85120.63601231962;19564.136388265153;65556.49962405447;866.9451245952096;910.033302951082;29711.57394888324;27910.875547448966;8337.413900256108;19573.46164719286;397.27499666226885;276.84470201621787;27149.348134217165;14720.316304744289;773.0781810281114;13947.238123716177;98.05600894258832;89.4525391302904;894.9523522351839;462.2477268344286;80.1643422338224;382.0833846006062
88587.61661779838;72405.05227071363;2.8870259317700434E7;2.8860098933828387E7;2.8828201385683194E7;31897.548145193607;7235.83763483534;6050.257722335569;218886.9999430974;213976.07804145484;202371.15819826606;11604.919843188778;4715.715514396126;3802.499576625835;127059.59527783527;101249.11876731376;73678.59089422156;27570.5278730922;1145.784901456032;984.7057530127457;51590.15416161189;31350.338452954904;6574.611897765707;24775.726555189198;881.8353075581326;751.0801431924879;16584.004660266924;14269.187241223794;5972.47231431108;8296.714926912715;396.2843937064994;422.1394448267947;12354.843770126841;8754.593536581207;2038.0001295132763;6716.5934070679305;96.21751771858031;89.83280467771216;697.376054307985;401.1079864484277;81.31469538779163;319.7932910606361
88588.4267146827;84667.76062968581;4.149146892512215E7;4.148038499592493E7;4.143940937545255E7;40975.62047237903;7196.791344060603;6901.346471184872;311531.648852446;293920.61858369503;276632.73364907806;17287.884934616974;4654.311187412643;3875.3737634388826;185185.3757030297;137832.53328113683;84517.94249511883;53314.590786018016;1162.7312592858527;1655.16464364131;109318.34182479436;87569.22324575594;16936.010051262638;70633.2131944933;880.2555239936785;973.4815696550236;33699.36418957274;26856.81290763073;9017.157037153958;17839.655870476774;402.9356760490253;302.7862999764714;22733.574674873726;12929.88425571463;934.3695055475756;11995.514750167054;96.55769731946202;94.54019447318433;993.7009333192311;518.9251845139468;113.61941631772542;405.3057681962214
88580.86451191767;81182.2277307387;4.413676080850705E7;4.412785008773499E7;4.409620031667535E7;31649.771059639752;7226.023962371545;6695.386680513555;320159.08336516627;316757.59232548304;301529.0658653571;15228.526460125926;4706.951733453569;4447.307621939732;177181.11887117758;168824.79912873803;135248.9629123568;33575.83621638123;1176.7765941904381;941.2646557751032;33491.87266756293;23376.824684245836;6104.000943518561;17272.823740727275;848.1614551378179;762.6176081574148;26329.720360505733;14177.201608575424;5240.887462265744;8936.31414630968;401.6331188243786;445.7789563459701;16712.842892719116;7968.1072732990215;1840.8501677431975;6127.257105555824;92.50106076533498;98.41783829533435;718.6583193237376;581.0679840574228;145.53107684130765;435.5369072161152
88592.13015820224;86286.49514006695;3.1523522685093753E7;3.1512296697257757E7;3.1464339456347108E7;47957.2409106493;7225.28676441285;7263.541381632407;258203.68441998633;255453.0376094305;236651.29252018972;18801.74508924078;4643.3469074518325;4746.152228157824;142348.5722801453;132812.18242219696;97697.55173823776;35114.6306839592;1185.0680786531782;1260.2007381657922;62958.69727325918;51758.66499553005;8200.87896240671;43557.786033123346;910.9291335243441;790.3739856517601;31382.894367583744;18291.606567902367;5661.295146320586;12630.31142158178;387.5167333121936;390.02169468512466;20959.521774526136;11410.685971093186;1394.9030367561593;10015.782934337027;98.42591147130094;76.79273497190691;448.2662455253173;329.79014727316036;103.13016587407401;226.65998139908635
88570.34929907385;88525.89616751357;3.454020121647025E7;3.453181810810674E7;3.448643679790756E7;45381.310199178755;7218.466296111818;7096.1120709567895;255712.58846924905;248391.15148570618;231655.4596680221;16735.6918176841;4677.245167825745;4770.1192907055165;158818.56707045445;135023.72755703653;103913.8579808525;31109.869576184035;1163.0028282996452;895.6822699327137;43417.28131938694;22185.7974382952;4568.927923174173;17616.86951512103;876.9211142754876;1042.7134425155994;40175.48032726678;28015.3456320282;9265.734552298498;18749.6110797297;404.1361542396307;280.77793618882095;25589.401715542816;17627.52365612155;694.0504969683634;16933.473159153185;97.16103147134432;106.81913161413932;782.4242150091735;503.041770732412;110.39955261974734;392.64221811266464
88591.233841731;78806.70425674268;4.221339488598179E7;4.220304203280244E7;4.217528093443978E7;27761.098362661898;7230.097810773577;6200.529291821148;268526.65481556434;264528.6506202307;251908.2981691669;12620.352451063838;4692.2138787003505;4037.332720201097;147976.9595805229;126428.36365558635;102590.94021771355;23837.4234378728;1151.7827122853366;1006.922059521211;48742.11655849585;33102.6237225853;7725.14400647329;25377.479716112004;894.4025836170813;767.4643541906305;56282.79354556586;19845.72687944962;6180.682085902076;13665.044793547542;400.2836818515164;309.52566957069655;36956.62676532995;10974.583138348586;1079.3850351042695;9895.198103244316;91.41495431929913;79.28448833751374;594.4311544081561;358.6858083890953;108.91799472992805;249.76781365916727
88559.94385630706;92680.44042067336;4.8918432078521654E7;4.891077956223954E7;4.886718546226683E7;43594.09997271001;7209.517607995283;7545.700755608867;362406.3978066044;352986.4859197389;332816.1691743668;20170.31674537208;4707.720817952949;4686.036766997729;170018.7385463951;156705.5914460314;122133.02002679923;34572.571419232176;1122.087861927457;1502.1106129410687;80022.6453957379;68776.66771484382;16103.1894852797;52673.47822956412;873.6535601541182;958.5477140544497;35063.35476443835;29243.681182303975;8626.25317872497;20617.428003579007;407.4496895230384;323.6779917157785;20006.35128160818;15986.431261259762;998.2905984621418;14988.140662797621;98.6056784377386;75.32766989985153;461.11893156018596;302.4741577530492;73.61872523771723;228.85543251533196
88598.04371176784;98395.46071646697;3.951666253691471E7;3.9510710133175515E7;3.9466709890684366E7;44000.24249114841;7221.569535574385;8221.158057062374;296831.7707263349;291904.01154413354;274443.41386200784;17460.59768212569;4642.471142301364;5265.196756458517;153749.79040837724;150847.5333728238;103557.38427213435;47290.14910068942;1207.004975885111;1664.723045173119;113102.22988499864;75759.65501412057;13638.319493368643;62121.33552075193;876.01534800214;729.0323949113172;44105.53601532229;16033.56444561628;3898.3298570858396;12135.234588530442;400.12740550388463;437.40905264676604;57715.94045123251;12903.711361492768;1504.2485773629392;11399.462784129828;95.9506638818942;124.79680787265448;808.3963464640397;721.5853401652897;181.80388762110184;539.7814525441879
88564.71939986593;100692.24059157984;4.759006030911218E7;4.753215255394024E7;4.747729407933539E7;54858.47460484505;7193.129397759142;8244.60137921475;359855.79431620904;354965.6621536754;332868.0103867367;22097.65176693868;4699.668675657183;5207.326159028902;186672.02517836832;176262.44793850067;118270.58692948164;57991.86100901905;1135.7171533674086;1426.4830511426144;82967.09504723488;64574.12134319515;11512.852378015303;53061.26896517984;864.9593992336933;867.0682961227863;22144.74946510831;17770.65044413119;7590.495088767254;10180.155355363939;399.78853250604647;636.3022318020045;20930.92734634511;14717.244707487367;4217.993461573071;10499.251245914296;92.99563699478998;107.42164111843668;679.7197805515973;545.937978302249;165.635661147906;380.30231715434303
88614.90417137826;85905.49330404626;4.276271210809711E7;4.274926203005443E7;4.2716110470025994E7;33151.5600284338;7237.3671809456055;6936.919455951157;304540.5119850281;302022.52035570884;286851.0852519817;15171.435103727155;4654.262856724872;4350.169340131603;263096.0669715273;170748.05551094457;112366.59029090489;58381.46522003968;1199.521493243841;1431.8134316259343;108502.25299549988;65709.934185752;13743.495660331093;51966.43852542091;879.0047256357186;708.7068678875321;18310.909539030195;14790.734928059794;5810.882440491139;8979.852487568654;408.5291404863206;341.8115509377229;34364.33865076937;11398.18397014127;1497.4484865039863;9900.735483637283;96.04896485485264;104.41826536835946;1427.1480828728368;568.3440216255036;149.861244374324;418.48277725117964
88598.67025138439;83010.11112856085;4.008760123608545E7;4.008084330569648E7;4.004051669212038E7;40326.61357609928;7219.119793256982;7027.54471411039;332246.19747271313;304976.38876445073;287942.5350378256;17033.85372662515;4692.063564665529;4455.714944749592;183142.18527539482;154028.53299641435;121246.34186169;32782.19113472433;1151.8509094865458;1184.3393317950142;61909.092137712316;44651.84901540914;9928.436645333628;34723.412370075515;883.1861670350517;1029.6875133083531;34315.280343596154;27470.98087512464;8083.205527442171;19387.77534768247;399.8332495934308;271.2120557455566;28809.097062228513;19368.475739529484;615.2448975771774;18753.230841952307;92.18590247645969;86.5908685118687;758.2739332966568;377.931599261234;120.05134500154988;257.88025425968414
88559.26648397103;91191.6548862835;4.425263209025878E7;4.424640882230754E7;4.4213863402953565E7;32545.419353976846;7230.46357920628;7462.459051220824;309454.478887029;299204.0423049878;281814.92706009734;17389.115244890447;4678.771020755536;4416.022150180465;284475.1051490676;185647.21417149287;102353.58787956854;83293.62629192433;1154.7741439200547;1604.2807437125473;150610.23614675732;96471.22491500642;16293.76575462309;80177.45916038333;871.8333954262986;858.405844846039;20784.642670483125;18731.054600292067;4818.262560527498;13912.792039764568;427.2132976833085;494.20580030468835;29615.331613176873;11895.456390141073;1639.449952220873;10256.0064379202;97.87172142113118;89.54451217708538;1256.1228125458197;470.9260924834602;103.13987833346611;367.78621414999407
88536.69176937734;90760.39382719483;3.55233203979423E7;3.550554156452624E7;3.546382847421012E7;41713.09031611681;7226.956490816863;7439.863001179951;263557.2314136487;254294.15392947383;237140.01082086808;17154.143108605756;4695.860645998864;4910.0530967084105;191077.77005917806;142668.26381092012;103073.30570326389;39594.958107656246;1151.1014091661086;968.5943860505685;63944.170224411675;25681.612106297325;4964.801767050277;20716.810339247048;878.2305923275067;917.0428161979519;28484.569728907198;20058.490053617148;5750.851681775126;14307.638371842022;409.70694409254696;524.0883194455134;21681.175926403375;13778.616813937404;2009.2574421040338;11769.35937183337;92.05689923189229;120.08438277749212;1160.4593884996711;651.1798670264335;142.20992702543387;508.96994000099966
88539.61084224946;92741.05553148217;3.3914266011141986E7;3.388828804089667E7;3.3842135942266926E7;46152.09862974286;7234.804781602732;7728.662281532664;284576.952371675;262351.90550609154;245167.20849675246;17184.697009339056;4722.709213388163;4864.863401755;206885.5343927507;176431.10078098334;96331.93366430081;80099.16711668253;1152.906808386931;1398.9659465833226;101443.72894135736;79673.32845762401;8405.394256583932;71267.93420104007;863.1319897072945;867.1985487929788;18590.573261166635;16412.63993212839;5080.697918286673;11331.942013841719;403.8310261337865;517.8788053177473;19065.00566107641;12354.02615216911;1882.545573718587;10471.480578450522;92.22574398655517;79.75557908362103;770.2826678051024;363.1557073187023;56.32612645324621;306.8295808654561
88556.63272876425;85654.06593790589;4.035567168499585E7;4.034760414790893E7;4.0310130390551E7;37473.75735793263;7231.6490987398465;6898.9323475862175;285619.3011215208;277312.24773283256;261204.75634917055;16107.49138366204;4690.2493616037;4192.539377300341;152536.99248243647;134882.03176393034;93877.02026480867;41005.01149912167;1161.9992154433603;1482.34399201994;78142.33018044553;67092.08401816299;13656.71960971763;53435.364408445355;896.1725697963454;843.5015872624867;29931.627919730217;24818.13907156569;7151.038375743012;17667.10069582268;386.89977037763697;269.32731188470126;15513.437292447032;11751.958745344271;780.3776732553845;10971.581072088886;96.3281815187981;111.22007911874934;805.887077085222;562.1859869143254;167.4317853367119;394.7542015776135
88575.80511655418;96341.79728393612;4.7413675350521535E7;4.738706816646533E7;4.734073240615229E7;46335.76031303406;7225.413865415934;8176.559396459159;380893.359462725;372614.7122379143;351720.5839801145;20894.128257799835;4732.856683773839;5485.683324832918;223078.64964335298;210490.0773143721;157701.4883077281;52788.589006643975;1122.6058705512223;1148.5253599506877;53485.419599293324;40825.3494537923;7208.916718774133;33616.43273501817;880.6845067535668;994.4698723491609;40922.87548294193;26735.47914155946;7191.27768165704;19544.20145990242;396.83970670896;449.05486233310035;26643.110978199707;17297.64380338182;1540.9679024486793;15756.67590093314;92.4270976284076;98.8259769932945;630.633077496461;478.32609639886675;116.74947770370633;361.5766186951604
88587.95200834473;96245.7480733912;4.386028968294514E7;4.383714275218802E7;4.3787902771223776E7;49239.98096424341;7224.553167459135;7941.994420994914;322024.7885203469;319161.4161705663;300625.1656011553;18536.25056941097;4711.971480866374;5360.58563361577;189750.46558398157;159573.91935959403;127285.15885291254;32288.760506681487;1146.2244165329846;934.7303316807555;44237.701399125595;22717.934942355267;6347.570445892342;16370.364496462924;867.5258005128305;1037.1959486538567;40328.55494625156;24784.65443755332;8567.041549536305;16217.612888017013;407.9028647776557;533.132087314328;26841.68870390446;15315.761514624608;2213.788986706418;13101.97252791819;90.92860476928311;76.35041973020226;592.8321024605515;283.7625504550131;55.879509000885854;227.88304145412727
88603.65399651375;98112.1012719092;4.610360164709328E7;4.6098394858865544E7;4.604930757007586E7;49087.28878968209;7206.2970437162385;7862.540203492034;337401.4944700773;328636.47456860583;307369.4222602953;21267.05230831052;4671.187657798941;4929.59751325423;207705.74623786623;157460.63390817493;109503.3778335793;47957.25607459564;1155.1211571095218;1571.4404822114188;99542.2611393226;72411.35314832442;13278.143452510114;59133.209695814294;884.4826620693361;951.0126751986912;35628.54490178522;32786.51749911258;9209.205111222669;23577.312387889913;401.7525864097415;278.41445614875613;25122.75399298074;17420.052173292046;829.4664203317869;16590.585752960258;93.75298032867525;132.0750766789518;1381.9572302415477;839.4842526442062;194.48608068357663;644.9981719606296
88588.70414501223;96663.93295251859;4.159912124997211E7;4.159199025015513E7;4.154367134759629E7;48318.90255884081;7203.103337664648;8007.756180811086;317565.4766832162;310142.11230158195;290542.9324211949;19599.179880387033;4662.371047901273;4930.70387333942;159218.64518847226;148125.7571960927;108522.0874863643;39603.669709728405;1164.7967977152564;1391.295992514771;71890.99402103276;60421.688129082955;10128.43855745076;50293.249571632194;879.2573887166767;1135.8935345541765;46500.58694776333;31848.976098715815;8687.082792000128;23161.893306715687;402.40872382591573;462.12194264012584;33621.542728057226;23836.68857863407;1455.7016600637812;22380.986918570292;94.26937950549342;87.74083776259224;491.0773509845967;352.14182509972807;111.20855371797367;240.9332713817544
88576.16839929183;84552.55095847954;5.09365716321099E7;5.0923069812535964E7;5.0885651551883556E7;37418.260652408004;7229.566313707268;6878.720532227996;360024.89099449175;352678.4109378328;337687.6144746003;14990.796463232487;4656.994770691364;4385.088461633588;180900.29110728053;173672.19239736482;132957.29857739664;40714.89381996819;1197.6396271118645;1297.82165095314;73552.29771963891;60218.245562754084;13505.098719179186;46713.1468435749;877.844608657171;989.607067352256;37987.89939762657;35372.16240603253;10891.886528471518;24480.275877561013;400.3268772350027;123.667507531815;26495.808573197464;21840.986226420522;177.08324126601607;21663.902985154506;96.76043001193973;82.53584475718738;451.97407184735596;323.5454872927077;95.39272562885978;228.15276166384794
88612.30603557047;78295.06422952523;3.324004494652612E7;3.323086345540693E7;3.3202263752425276E7;28599.702981654555;7204.045057028661;6284.0302835366465;227969.0625338653;219155.08546943634;207914.64532234016;11240.440147096175;4680.3891325034;4082.700669265998;120319.46071208041;112916.51015982905;89326.37827261323;23590.131887215815;1144.5621762452568;1271.698013015105;56618.657239997345;47253.3782606033;11771.303622537394;35482.074638065904;875.9906086982882;611.2427048527427;17482.570572924735;13226.106872836714;2919.183006590103;10306.92386624661;408.5470958739392;221.02023496003835;10200.701038235287;6293.577277097005;364.0582181003589;5929.519058996646;94.55604370780806;97.36866144276236;588.1822811338309;427.7035569701748;114.86057994393177;312.84297702624303
88571.25918065458;84079.87662577356;3.557308552931008E7;3.5565100005124375E7;3.5529904782045625E7;35195.223078750074;7221.048939999101;6737.336999284846;256665.99213014092;251725.8267939775;237241.31184540913;14484.514948568365;4661.727602606344;4424.400009973555;148208.81992258033;127363.64751735334;97357.87277522258;30005.774742130758;1175.8639321525836;1241.3073251598246;55143.84372744986;46287.6710330308;8941.444214909367;37346.22681812143;887.2250708418593;773.2957351593236;26725.864105708875;23977.717363977306;5872.25987467478;18105.457489302527;402.83915912965557;201.83317743489343;17754.96219246837;13194.054369453006;405.11198120180774;12788.942388251198;93.39317526867265;96.50075155725416;796.3965641031295;508.677795292685;84.96601875205656;423.7117765406284
88560.44753503721;91787.80981210637;3.4977258271153405E7;3.496821597509448E7;3.4927603026206836E7;40612.9488876462;7250.217540119479;7398.4491079450845;247698.87563814133;243756.4974820684;222551.18016815078;21205.31731391762;4696.4162203226915;4811.285808785322;139963.71933401295;126348.64799387827;92798.55425480075;33550.09373907752;1178.4344833279904;1110.1929796208465;49507.202389578735;34495.42738311682;6745.262223528598;27750.16515958822;884.9633055439548;1237.1214496458263;58390.4950658667;53305.61509746369;10901.80502945462;42403.81006800907;394.5693265813937;157.34966241547795;41078.45490342409;36727.286642155945;180.39061706435587;36546.89602509159;95.8342043434368;82.49920747761902;517.2494549111152;376.8127711532516;88.39846822076674;288.4143029324849
88601.59654722156;90321.58883855349;4.349084167745496E7;4.348378112372084E7;4.344602109351978E7;37760.03020106256;7214.46655179535;7478.368994364681;321588.6211018458;317381.0080069423;298173.4205655583;19207.587441383977;4681.2120273306455;4889.587325836219;178761.866428609;163998.4103134523;128245.95654017877;35752.45377327353;1176.3168397630218;1090.0941081616156;64130.497233872535;34967.74425410146;6706.340461984599;28261.40379211686;855.1006480617592;936.9009305638688;27634.194161247542;20519.182976299206;6700.174854270457;13819.008122028747;404.37473946664784;484.43454085436707;25405.071940514295;14505.327111932447;1919.2417439106757;12586.085368021772;97.46229717329068;77.35208894861277;509.5098642854681;342.6774874498725;72.36161255716719;270.3158748927053
88595.33797554956;87617.23732927073;4.4914776719644845E7;4.4882443492715776E7;4.484817489277376E7;34268.59994201362;7222.895384415357;7212.271453799935;315433.7310387936;314459.9563610018;296475.8689762041;17984.08738479775;4699.200500362109;4625.851738903987;191541.85075223664;155998.09387276534;126498.13245778359;29499.96141498175;1164.160123498821;924.5606367406631;60602.59508946779;27127.596721592454;6536.559565715934;20591.03715587652;873.8513044628774;1141.7089089496758;36000.53997521702;33055.96993505884;9859.144850381008;23196.825084677836;392.9038978076694;385.27618562601293;32766.86854053994;23144.307891021115;1128.313776839058;22015.994114182056;92.77955828382464;134.87398357960294;1208.0881557341418;853.4512737975379;247.05102303873292;606.400250758805
88567.42399005782;97364.10159632846;4.4301834322845176E7;4.428994770935492E7;4.423830247887904E7;51645.230475880206;7242.696637585931;7868.071000781252;320477.0970657708;317764.8007237486;296766.1008476746;20998.69987607398;4681.967376633865;4892.991605600217;157466.59270286787;148843.59841156407;105953.31788624337;42890.28052532072;1204.26355999121;1370.226669415108;108921.19381658248;54820.00327332223;11047.291069523677;43772.712203798554;858.127535357651;943.1806549298694;30708.973012304457;23176.24338552865;8065.5760154624095;15110.667370066243;403.84487889903403;551.9579135881282;48881.873391616915;15437.288276660696;2858.806775657729;12578.481501002967;94.49328670416668;109.71415724793255;716.811423756689;594.405719743789;152.99860056090372;441.40711918288525
88559.13558970402;84703.89888046132;4.130955794801118E7;4.1294015424051754E7;4.125719489348583E7;36820.53056592494;7215.998843797281;7102.095491992029;313380.27428784274;306794.0894668366;292275.2458544354;14518.843612401222;4687.804118755034;4402.533623383376;179956.05239802907;162789.45131424285;109953.50756436079;52835.94374988205;1167.6439615536626;1510.0528649940416;104397.2592380122;74480.60319270584;13869.349403568318;60611.25378913751;857.6665365462568;820.5693500059338;27396.10494491335;21766.1614020762;6926.038987713094;14840.122414363104;412.2925875084201;260.8854656625325;22038.15332649631;13060.33432104788;699.0085488969261;12361.325772150954;90.59163943393985;108.05418794615133;788.8220798898612;573.1880774899817;134.84985428993514;438.3382232000465
88603.48523626645;88133.41665680711;3.4847956144154385E7;3.4841508547176436E7;3.4804295776905596E7;37212.77027083933;7217.066277601013;7234.762967387016;280326.3137924964;267860.8025802444;249182.86433387804;18677.938246366306;4655.479305268036;4354.818930877049;165619.2862774072;138206.73057605617;89190.67230008374;49016.05827597245;1171.44237575036;1352.847927351401;81637.59297068615;61297.470524485965;9310.755729649358;51986.714794836604;869.1356837220885;1132.8516089755594;44111.25662658745;37578.94230591002;12626.090148866035;24952.852157043984;423.66445626386405;268.3057133986706;29118.586806635918;24157.269791428356;769.8952847718591;23387.3745066565;97.34445659664414;125.93878678433954;1167.4296194214396;792.8937154911093;188.4627485542365;604.4309669368728
88585.25901153419;81609.3422772897;4.433103851182077E7;4.4322591625960805E7;4.42890852422623E7;33506.38369850814;7248.255396732022;6696.764500186617;335732.2564017458;320084.13658224983;306450.0044020576;13634.132180192217;4682.026464909279;4212.919987652366;171550.69795493787;151785.61684861343;119120.78553355757;32664.83131505584;1176.9698889568485;1391.3197453945488;85732.40487058119;65153.8554282708;13718.16090040336;51435.69452786744;890.2207334280831;710.2649156254928;21759.236149506825;18970.33531425931;5987.234784542366;12983.100529716947;406.4292467454372;287.9258237177246;14420.524369665953;9563.295469332526;1075.3185480043278;8487.976921328198;92.60906269236571;94.33402779648401;704.3797144254503;458.8295807163119;109.12855559285019;349.7010251234617
88593.48216734127;87685.62783704567;3.900860189243942E7;3.898632078841751E7;3.8952176213405125E7;34144.575012385845;7203.249988846131;7057.722983047596;306497.07056654815;289659.89446690935;276142.15773299884;13517.736733910511;4667.317045525703;4437.448517526439;150499.55913398426;130750.36496282107;101572.49906996671;29177.86589285436;1167.7611453906852;1379.0402920098068;55674.63071717502;45235.032364112245;11447.18604108523;33787.84632302701;878.5581039171507;854.4017330535798;28344.658935364034;24701.625150396587;8110.562636061305;16591.06251433528;394.3129704202814;282.5466679635375;20236.034581010434;13839.528395604517;966.0256460500499;12873.502749554467;95.30072359231532;104.2857724942376;858.4454581019725;534.1646328553923;140.91114370903614;393.2534891463562
